stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"de:08215:14111:0:1","Bretten Gölshäuser Lücke","49.0385555663651","8.71417928003717","0258","","","Parent14111"
"de:08215:14111:0:2","Bretten Gölshäuser Lücke","49.0381315626772","8.71344266150409","0258","","","Parent14111"
"de:08215:1414:1:1","Langensteinbach Draisstraße","48.9204961245867","8.5005149896796","0259","","","Parent1414"
"de:08215:1414:1:2","Langensteinbach Draisstraße","48.9205492504816","8.50058685490234","0259","","","Parent1414"
"de:08215:14200:0:1","Großvillars Schule","49.0460398141837","8.76863515256808","0268","","",""
"de:08215:14205:0:1","Flehingen Ortsmitte","49.0861328915087","8.77901967725394","0268","","","Parent14205"
"de:08215:14205:0:2","Flehingen Ortsmitte","49.0866859167471","8.77953171696596","0268","","","Parent14205"
"de:08215:14206:0:1","Flehingen Kraichtalstraße","49.0869859597777","8.77329740889331","0268","","","Parent14206"
"de:08215:14206:0:2","Flehingen Kraichtalstraße","49.087097740051","8.77333334150467","0268","","","Parent14206"
"de:08215:14302:0:1","Oberderdingen Allmend","49.0720875163017","8.79578224045795","0268","","","Parent14302"
"de:08215:14302:0:2","Oberderdingen Allmend","49.0716108335568","8.79626733071144","0268","","","Parent14302"
"de:08215:14303:0:1","Oberderdingen Blanco Verwalt.","49.0674264220734","8.80324724047002","0268","","","Parent14303"
"de:08215:14303:0:2","Oberderdingen Blanco Verwalt.","49.0673087120131","8.80323825731718","0268","","","Parent14303"
"de:08215:14304:0:1","Oberderdingen Kelterplatz","49.0685740805482","8.80645422603477","0268","","","Parent14304"
"de:08215:14304:0:2","Oberderdingen Kelterplatz","49.0684210609499","8.80632846189498","0268","","","Parent14304"
"de:08215:14305:0:1","Oberderdingen Langwiesenstr.","49.0668260978503","8.7944168012259","0268","","","Parent14305"
"de:08215:14305:0:2","Oberderdingen Langwiesenstr.","49.0667613565694","8.79428205393326","0268","","","Parent14305"
"de:08215:14306:0:1","Oberderdingen Ortsmitte","49.0644541576772","8.79800107921003","0268","","","Parent14306"
"de:08215:14306:0:2","Oberderdingen Ortsmitte","49.0643540981588","8.7979741297515","0268","","","Parent14306"
